id,lat,lng,date,time,tem,rhu,wnd
0,33.4,110.5,2021-07-25,16:00:00,26.877213,60.7033,86.75774
1,33.5,111.1,2021-07-25,16:00:00,27.290035,60.47029,155.56148
2,33.45,111.0,2021-07-25,16:00:00,30.102278,63.961063,158.07327
3,33.5,110.35,2021-07-25,16:00:00,29.545147,55.361298,72.282
4,33.4,111.1,2021-07-25,16:00:00,30.533972,61.844612,155.4844
5,33.45,110.7,2021-07-25,16:00:00,31.276665,61.106483,120.4478
6,33.55,110.3,2021-07-25,16:00:00,28.89472,55.68703,78.07693
7,33.4,111.05,2021-07-25,16:00:00,30.122059,61.95906,155.08675
8,33.5,110.4,2021-07-25,16:00:00,30.027775,56.835487,71.42812
9,33.45,110.95,2021-07-25,16:00:00,29.571924,62.98408,155.9628
10,33.55,110.15,2021-07-25,16:00:00,27.147661,55.366463,102.482124
11,33.4,110.8,2021-07-25,16:00:00,31.31886,60.724884,133.53128
12,33.55,111.15,2021-07-25,16:00:00,28.129967,59.861595,149.83344
13,33.55,110.2,2021-07-25,16:00:00,26.120037,53.063393,88.71031
14,33.55,110.6,2021-07-25,16:00:00,30.036444,59.19125,116.70312
15,33.45,110.65,2021-07-25,16:00:00,30.917637,60.245674,109.07056
16,33.4,110.55,2021-07-25,16:00:00,28.431576,61.25706,92.52689
17,33.55,110.8,2021-07-25,16:00:00,29.476236,63.572777,157.81825
18,33.55,110.85,2021-07-25,16:00:00,28.727123,63.777943,159.99406
19,33.45,110.85,2021-07-25,16:00:00,30.97814,62.698265,147.79245
20,33.4,110.35,2021-07-25,16:00:00,26.929438,57.902084,100.90234
21,33.4,111.15,2021-07-25,16:00:00,29.987661,59.995323,149.62537
22,33.45,110.4,2021-07-25,16:00:00,29.97261,59.17906,79.73015
23,33.4,110.1,2021-07-25,16:00:00,24.846567,53.662197,193.88655
24,33.4,110.85,2021-07-25,16:00:00,30.191769,60.365387,139.53215
25,33.4,110.05,2021-07-25,16:00:00,26.826778,54.17626,192.39516
26,33.5,111.0,2021-07-25,16:00:00,29.410442,64.97645,161.03154
27,33.5,110.2,2021-07-25,16:00:00,28.087357,54.804077,88.047844
28,33.55,110.95,2021-07-25,16:00:00,27.441212,62.92468,160.85257
29,33.4,110.9,2021-07-25,16:00:00,29.371296,60.7185,145.9105
30,33.4,110.95,2021-07-25,16:00:00,29.448193,61.264904,150.38565
31,33.45,110.45,2021-07-25,16:00:00,29.81334,59.788757,81.4913
32,33.4,110.15,2021-07-25,16:00:00,24.869211,53.70137,177.59912
33,33.55,111.05,2021-07-25,16:00:00,29.30376,63.11304,156.611
34,33.4,110.6,2021-07-25,16:00:00,28.28896,60.29851,97.59316
35,33.5,111.05,2021-07-25,16:00:00,29.309376,63.621452,158.28171
36,33.45,110.1,2021-07-25,16:00:00,27.152187,55.80172,167.73705
37,33.5,110.6,2021-07-25,16:00:00,30.905325,58.452507,99.34971
38,33.4,110.45,2021-07-25,16:00:00,26.512917,59.27862,88.682976
39,33.4,110.7,2021-07-25,16:00:00,29.735607,60.693306,115.179146
