id,lat,lng,date,time,tem,rhu,wnd
0,33.4,110.5,2021-07-26,04:00:00,18.689514,88.0813,196.61159
1,33.5,111.1,2021-07-26,04:00:00,19.420315,91.267105,17.236649
2,33.45,111.0,2021-07-26,04:00:00,21.617609,95.111984,352.40408
3,33.5,110.35,2021-07-26,04:00:00,19.37453,94.28177,240.24309
4,33.4,111.1,2021-07-26,04:00:00,22.096296,94.388824,341.8963
5,33.45,110.7,2021-07-26,04:00:00,22.072535,93.69824,271.5268
6,33.55,110.3,2021-07-26,04:00:00,19.04366,91.96318,284.0984
7,33.4,111.05,2021-07-26,04:00:00,21.507343,94.9514,334.54367
8,33.5,110.4,2021-07-26,04:00:00,19.79422,94.47612,231.36969
9,33.45,110.95,2021-07-26,04:00:00,20.908245,94.88759,338.90112
10,33.55,110.15,2021-07-26,04:00:00,17.864563,87.79335,276.3438
11,33.4,110.8,2021-07-26,04:00:00,22.425226,94.64099,285.14398
12,33.55,111.15,2021-07-26,04:00:00,19.89726,92.5542,13.0759735
13,33.55,110.2,2021-07-26,04:00:00,16.626066,87.181335,277.6411
14,33.55,110.6,2021-07-26,04:00:00,20.699059,92.55907,288.19272
15,33.45,110.65,2021-07-26,04:00:00,21.808315,92.52608,259.21667
16,33.4,110.55,2021-07-26,04:00:00,20.258295,88.99419,208.96257
17,33.55,110.8,2021-07-26,04:00:00,21.41928,92.44174,324.1413
18,33.55,110.85,2021-07-26,04:00:00,20.696535,92.57522,334.39606
19,33.45,110.85,2021-07-26,04:00:00,22.023901,95.62521,308.99673
20,33.4,110.35,2021-07-26,04:00:00,18.089825,91.07125,199.19455
21,33.4,111.15,2021-07-26,04:00:00,21.884956,92.64108,343.34955
22,33.45,110.4,2021-07-26,04:00:00,20.455263,93.75729,214.35793
23,33.4,110.1,2021-07-26,04:00:00,16.180784,88.59859,37.464645
24,33.4,110.85,2021-07-26,04:00:00,21.260185,94.65614,296.95135
25,33.4,110.05,2021-07-26,04:00:00,17.898848,90.86723,16.215073
26,33.5,111.0,2021-07-26,04:00:00,21.260576,93.87672,17.113708
27,33.5,110.2,2021-07-26,04:00:00,18.183723,90.16876,271.55402
28,33.55,110.95,2021-07-26,04:00:00,19.417952,92.38183,2.6904755
29,33.4,110.9,2021-07-26,04:00:00,20.442995,94.70065,309.13702
30,33.4,110.95,2021-07-26,04:00:00,20.580414,95.10156,318.9303
31,33.45,110.45,2021-07-26,04:00:00,20.58918,92.38245,214.00342
32,33.4,110.15,2021-07-26,04:00:00,16.433897,88.225006,75.9536
33,33.55,111.05,2021-07-26,04:00:00,21.182228,94.11188,15.830917
34,33.4,110.6,2021-07-26,04:00:00,20.135958,88.46121,224.5889
35,33.5,111.05,2021-07-26,04:00:00,21.311499,93.40845,17.187088
36,33.45,110.1,2021-07-26,04:00:00,18.186878,89.53516,347.78445
37,33.5,110.6,2021-07-26,04:00:00,20.985289,93.372665,256.1027
38,33.4,110.45,2021-07-26,04:00:00,17.9962,88.95685,196.29471
39,33.4,110.7,2021-07-26,04:00:00,21.175968,90.973526,262.75946
40,33.45,110.8,2021-07-26,04:00:00,22.666883,95.63925,296.82797
41,33.45,111.05,2021-07-26,04:00:00,21.7897,94.565346,357.5
42,33.55,110.1,2021-07-26,04:00:00,18.358006,88.31459,274.789
43,33.5,110.8,2021-07-26,04:00:00,21.665066,95.50648,307.33804
44,33.5,110.7,2021-07-26,04:00:00,20.839977,94.69881,277.59152
45,33.45,110.05,2021-07-26,04:00:00,17.51187,89.74811,4.3137207
46,33.5,110.05,2021-07-26,04:00:00,18.60865,89.78737,343.7433
47,33.4,110.4,2021-07-26,04:00:00,17.668844,90.176895,196.03842
48,33.45,110.35,2021-07-26,04:00:00,20.668861,94.231064,218.50928
49,33.5,110.25,2021-07-26,04:00:00,18.993326,91.91553,263.3268
50,33.55,110.75,2021-07-26,04:00:00,21.749685,93.39271,316.53036
51,33.45,110.15,2021-07-26,04:00:00,19.526146,90.610695,285.0722
52,33.45,111.1,2021-07-26,04:00:00,22.14363,94.02397,2.3773499
53,33.5,110.75,2021-07-26,04:00:00,21.681376,95.70695,293.06418
54,33.5,111.15,2021-07-26,04:00:00,20.090826,90.8543,11.926407
55,33.55,110.45,2021-07-26,04:00:00,20.104073,92.03572,276.9224
56,33.55,110.25,2021-07-26,04:00:00,18.444815,89.82301,280.49637
57,33.5,110.15,2021-07-26,04:00:00,18.570631,89.51625,278.17734
58,33.5,110.9,2021-07-26,04:00:00,21.422062,95.14168,343.8905
59,33.55,110.05,2021-07-26,04:00:00,17.69639,88.029816,291.36728
60,33.55,110.55,2021-07-26,04:00:00,19.943262,91.51325,283.02814
61,33.4,110.3,2021-07-26,04:00:00,17.788403,90.924515,202.19633
62,33.55,110.65,2021-07-26,04:00:00,21.806425,93.48288,298.85803
63,33.5,110.85,2021-07-26,04:00:00,21.706734,95.62846,322.0544
64,33.4,111.0,2021-07-26,04:00:00,20.863234,95.28038,328.52148
65,33.45,110.25,2021-07-26,04:00:00,20.569181,92.64636,234.32272
66,33.45,111.15,2021-07-26,04:00:00,21.844137,92.51481,0.04548645
67,33.5,110.1,2021-07-26,04:00:00,18.838673,89.29433,290.74707
68,33.5,110.45,2021-07-26,04:00:00,20.260895,93.41034,230.01456
69,33.55,110.9,2021-07-26,04:00:00,19.52018,92.11769,348.3841
70,33.55,110.4,2021-07-26,04:00:00,20.44875,93.170334,277.7276
71,33.5,110.65,2021-07-26,04:00:00,21.655966,94.49251,266.6646
72,33.75,111.9,2021-07-26,04:00:00,18.598392,95.56334,319.59485
73,33.7,111.6,2021-07-26,04:00:00,15.9833145,90.92675,19.185715
74,33.7,111.35,2021-07-26,04:00:00,17.91238,91.5953,15.457031
75,33.75,111.55,2021-07-26,04:00:00,16.8785,91.547806,358.70038
76,33.75,111.5,2021-07-26,04:00:00,16.15418,90.75431,1.1585541
77,33.75,111.6,2021-07-26,04:00:00,18.035706,92.6237,355.46313
78,33.75,111.65,2021-07-26,04:00:00,18.491459,92.80124,352.5866
79,33.7,111.4,2021-07-26,04:00:00,18.582952,91.879295,11.971313
80,33.7,111.45,2021-07-26,04:00:00,17.076454,90.788956,13.024765
81,33.7,111.7,2021-07-26,04:00:00,16.321524,90.64195,16.664062
82,33.75,111.35,2021-07-26,04:00:00,14.737192,89.22818,14.702652
83,33.7,111.8,2021-07-26,04:00:00,16.054058,90.78409,348.22662
84,33.7,111.55,2021-07-26,04:00:00,16.66874,91.152435,16.416138
85,33.7,111.5,2021-07-26,04:00:00,14.9984455,89.25186,13.921555
86,33.7,111.75,2021-07-26,04:00:00,16.631176,91.23137,3.9942017
87,33.7,111.25,2021-07-26,04:00:00,17.240068,92.26103,16.397308
88,33.7,111.9,2021-07-26,04:00:00,18.753609,94.05696,333.20038
89,33.75,111.95,2021-07-26,04:00:00,17.997044,96.4801,334.8374
90,33.75,111.4,2021-07-26,04:00:00,14.651547,89.2431,5.654297
91,33.75,111.3,2021-07-26,04:00:00,13.992855,88.47963,23.672623
92,33.75,109.4,2021-07-26,04:00:00,18.14115,89.296524,233.90579
93,33.7,109.75,2021-07-26,04:00:00,16.455835,86.99423,244.95328
94,33.75,109.6,2021-07-26,04:00:00,15.75708,87.32205,237.5672
95,33.75,110.2,2021-07-26,04:00:00,19.010828,92.053734,301.04242
96,33.75,109.35,2021-07-26,04:00:00,16.607527,89.21048,267.4182
97,33.7,110.3,2021-07-26,04:00:00,20.783945,90.605255,333.78256
98,33.75,109.85,2021-07-26,04:00:00,16.279043,88.154236,211.64905
99,33.75,110.15,2021-07-26,04:00:00,20.004879,92.46286,242.6552
100,33.75,109.45,2021-07-26,04:00:00,16.548594,87.910995,224.12527
101,33.7,109.95,2021-07-26,04:00:00,14.754349,85.66619,202.64417
102,33.75,109.9,2021-07-26,04:00:00,15.311631,86.62959,197.96446
103,33.75,110.35,2021-07-26,04:00:00,17.799274,86.470764,46.350006
104,33.7,110.1,2021-07-26,04:00:00,17.213276,88.678215,236.5816
105,33.7,109.55,2021-07-26,04:00:00,17.608974,86.42804,233.12863
106,33.75,109.15,2021-07-26,04:00:00,15.386132,90.71442,334.46295
107,33.7,109.35,2021-07-26,04:00:00,15.690014,88.615234,340.81387
108,33.7,109.15,2021-07-26,04:00:00,17.110102,93.586044,329.55347
109,33.75,110.25,2021-07-26,04:00:00,18.641857,90.581024,6.0778656
110,33.75,110.3,2021-07-26,04:00:00,18.477034,89.059875,29.766708
111,33.7,109.65,2021-07-26,04:00:00,18.499744,88.21676,250.64726
112,33.3,111.8,2021-07-26,04:00:00,21.722187,91.08316,6.7608185
113,33.3,111.55,2021-07-26,04:00:00,22.729229,88.47559,336.0728
114,33.25,111.55,2021-07-26,04:00:00,22.750431,89.91298,333.93677
115,33.25,111.3,2021-07-26,04:00:00,20.98912,88.25714,325.07318
116,33.25,111.7,2021-07-26,04:00:00,22.791832,91.19766,329.09216
117,33.25,111.6,2021-07-26,04:00:00,22.812424,89.82803,335.40872
118,33.25,111.65,2021-07-26,04:00:00,22.852911,90.61569,332.1953
119,33.3,111.6,2021-07-26,04:00:00,22.506445,88.28241,340.72333
120,33.25,111.25,2021-07-26,04:00:00,21.780437,89.53436,331.54175
121,33.25,111.5,2021-07-26,04:00:00,22.164341,89.72644,332.3876
122,33.3,111.85,2021-07-26,04:00:00,21.038704,90.310165,16.464493
123,33.3,111.45,2021-07-26,04:00:00,23.152763,89.470825,325.06592
124,33.3,111.65,2021-07-26,04:00:00,21.898272,88.733246,345.14563
125,33.3,111.7,2021-07-26,04:00:00,21.355259,89.18988,349.39917
126,33.3,111.95,2021-07-26,04:00:00,20.076042,87.92822,28.831131
127,33.3,111.9,2021-07-26,04:00:00,21.109911,89.849106,24.5307
128,33.3,111.3,2021-07-26,04:00:00,21.809612,88.95387,318.9123
129,33.25,111.4,2021-07-26,04:00:00,21.90052,89.32169,321.01105
130,33.25,111.8,2021-07-26,04:00:00,22.537983,92.65672,343.16757
131,33.25,111.75,2021-07-26,04:00:00,22.876957,91.99557,336.22345
132,33.25,109.8,2021-07-26,04:00:00,18.019672,80.717255,238.23041
133,33.8,111.75,2021-07-26,04:00:00,18.62407,93.2285,244.92194
134,33.8,109.95,2021-07-26,04:00:00,17.942848,90.258286,205.12193
135,33.35,110.55,2021-07-26,04:00:00,19.488396,86.36868,226.822
