id,lat,lng,date,time,tem,rhu,wnd
132,33.25,109.8,2021-07-24,00:00:00,18.69424,90.53955,98.19361
133,33.8,111.75,2021-07-24,00:00:00,19.349348,95.06088,60.98712
134,33.8,109.95,2021-07-24,00:00:00,20.130232,92.327194,128.58537
135,33.35,110.55,2021-07-24,00:00:00,20.10318,94.395325,120.592606
136,33.2,111.2,2021-07-24,00:00:00,22.949047,96.57933,100.03035
137,33.7,110.95,2021-07-24,00:00:00,18.466095,94.62033,140.57538
138,33.25,111.95,2021-07-24,00:00:00,23.15166,93.84969,40.94951
139,33.4,110.5,2021-07-24,00:00:00,19.937248,93.327484,119.83164
140,33.3,109.55,2021-07-24,00:00:00,21.349236,93.09863,130.8955
141,33.35,111.7,2021-07-24,00:00:00,22.175756,90.12846,36.939575
142,33.7,110.8,2021-07-24,00:00:00,15.903271,93.23819,125.589584
143,33.8,110.6,2021-07-24,00:00:00,18.349586,96.07283,161.45914
144,33.55,110.15,2021-07-24,00:00:00,19.539131,91.73018,111.09623
145,33.65,111.05,2021-07-24,00:00:00,20.657673,96.48949,118.48535
146,33.25,111.6,2021-07-24,00:00:00,23.88758,93.19415,82.871544
147,33.5,109.25,2021-07-24,00:00:00,19.007263,95.83017,42.05237
148,33.75,111.6,2021-07-24,00:00:00,19.25263,94.30034,39.561966
149,33.45,111.5,2021-07-24,00:00:00,22.517567,93.548004,332.6983
150,33.5,111.8,2021-07-24,00:00:00,18.16352,91.295685,49.632935
151,33.45,110.25,2021-07-24,00:00:00,22.089672,95.24254,93.20744
