id,lat,lng,date,time,tem,rhu,wnd
0,33.4,110.5,2021-07-22,16:00:00,25.005898,76.43477,112.15509
1,33.5,111.1,2021-07-22,16:00:00,23.969547,86.54143,118.2683
2,33.45,111.0,2021-07-22,16:00:00,26.84707,87.78349,112.22025
3,33.5,110.35,2021-07-22,16:00:00,26.586105,78.046005,93.14622
4,33.4,111.1,2021-07-22,16:00:00,27.12926,87.13428,114.37821
5,33.45,110.7,2021-07-22,16:00:00,28.061028,84.11636,120.66144
6,33.55,110.3,2021-07-22,16:00:00,25.896364,76.98711,98.84229
7,33.4,111.05,2021-07-22,16:00:00,26.85403,86.961075,113.161194
8,33.5,110.4,2021-07-22,16:00:00,27.259157,78.50211,93.14114
9,33.45,110.95,2021-07-22,16:00:00,26.327747,86.92805,112.57836
10,33.55,110.15,2021-07-22,16:00:00,24.686068,75.08074,107.16651
11,33.4,110.8,2021-07-22,16:00:00,28.305344,85.85814,120.43114
12,33.55,111.15,2021-07-22,16:00:00,25.041668,85.770905,126.17406
13,33.55,110.2,2021-07-22,16:00:00,23.376492,73.795746,102.51035
14,33.55,110.6,2021-07-22,16:00:00,27.01451,80.08738,116.24335
15,33.45,110.65,2021-07-22,16:00:00,27.794758,82.38823,117.48212
16,33.4,110.55,2021-07-22,16:00:00,26.300104,78.65875,114.96538
17,33.55,110.8,2021-07-22,16:00:00,26.490868,83.94519,123.98605
18,33.55,110.85,2021-07-22,16:00:00,25.68518,84.57402,123.4292
19,33.45,110.85,2021-07-22,16:00:00,27.748934,86.76787,116.10675
20,33.4,110.35,2021-07-22,16:00:00,24.893137,76.55898,118.6741
21,33.4,111.15,2021-07-22,16:00:00,26.396217,86.31035,115.921265
22,33.45,110.4,2021-07-22,16:00:00,27.615784,78.954414,103.202255
23,33.4,110.1,2021-07-22,16:00:00,22.971619,76.015976,141.7686
24,33.4,110.85,2021-07-22,16:00:00,27.149666,85.68834,116.805176
25,33.4,110.05,2021-07-22,16:00:00,24.882347,78.2585,142.41284
26,33.5,111.0,2021-07-22,16:00:00,26.114523,87.88229,112.57877
27,33.5,110.2,2021-07-22,16:00:00,25.302032,76.08772,99.4524
28,33.55,110.95,2021-07-22,16:00:00,24.328943,85.05322,122.68765
29,33.4,110.9,2021-07-22,16:00:00,26.397936,85.42567,113.04544
30,33.4,110.95,2021-07-22,16:00:00,26.393154,86.03301,112.436066
31,33.45,110.45,2021-07-22,16:00:00,27.457146,78.91017,104.60901
32,33.4,110.15,2021-07-22,16:00:00,22.881268,75.612625,137.00851
33,33.55,111.05,2021-07-22,16:00:00,26.192413,86.915985,123.792145
34,33.4,110.6,2021-07-22,16:00:00,25.938385,79.249695,117.54939
35,33.5,111.05,2021-07-22,16:00:00,25.972809,88.07185,115.47646
36,33.45,110.1,2021-07-22,16:00:00,24.996231,77.15723,127.347046
37,33.5,110.6,2021-07-22,16:00:00,27.718872,80.219864,111.55114
38,33.4,110.45,2021-07-22,16:00:00,24.552773,76.16687,113.381065
39,33.4,110.7,2021-07-22,16:00:00,26.823254,83.450775,122.84286
40,33.45,110.8,2021-07-22,16:00:00,28.51554,86.30699,119.06613
41,33.45,111.05,2021-07-22,16:00:00,26.732296,87.91838,114.305916
42,33.55,110.1,2021-07-22,16:00:00,25.383814,75.8425,112.32069
43,33.5,110.8,2021-07-22,16:00:00,27.608126,85.42696,117.85237
44,33.5,110.7,2021-07-22,16:00:00,27.431253,82.377426,118.712845
45,33.45,110.05,2021-07-22,16:00:00,24.368471,77.37486,131.63297
46,33.5,110.05,2021-07-22,16:00:00,25.463821,77.45154,122.111015
47,33.4,110.4,2021-07-22,16:00:00,24.546997,76.09309,114.89818
48,33.45,110.35,2021-07-22,16:00:00,27.6762,79.07945,104.67439
49,33.5,110.25,2021-07-22,16:00:00,25.988256,76.93473,96.09643
50,33.55,110.75,2021-07-22,16:00:00,27.226246,83.41877,123.34613
51,33.45,110.15,2021-07-22,16:00:00,26.218481,77.888504,120.67383
52,33.45,111.1,2021-07-22,16:00:00,26.847334,88.06563,116.28476
53,33.5,110.75,2021-07-22,16:00:00,27.951105,84.29685,118.30144
54,33.5,111.15,2021-07-22,16:00:00,24.55563,87.28713,121.4422
55,33.55,110.45,2021-07-22,16:00:00,26.806316,78.388756,103.192055
