id,lat,lng,date,time,tem,rhu,wnd
0,33.4,110.5,2021-07-22,20:00:00,21.328781,93.19946,112.11459
1,33.5,111.1,2021-07-22,20:00:00,21.555052,95.26073,107.02641
2,33.45,111.0,2021-07-22,20:00:00,24.478725,96.60793,107.53473
3,33.5,110.35,2021-07-22,20:00:00,23.327473,94.79379,74.13916
4,33.4,111.1,2021-07-22,20:00:00,24.706373,95.25885,106.47646
5,33.45,110.7,2021-07-22,20:00:00,25.105152,97.58248,116.831024
6,33.55,110.3,2021-07-22,20:00:00,22.855547,93.79106,88.93435
7,33.4,111.05,2021-07-22,20:00:00,24.38301,95.17734,108.36128
8,33.5,110.4,2021-07-22,20:00:00,23.906199,94.888855,75.61679
9,33.45,110.95,2021-07-22,20:00:00,23.859833,96.66861,108.825645
10,33.55,110.15,2021-07-22,20:00:00,21.213303,91.088425,99.27408
11,33.4,110.8,2021-07-22,20:00:00,25.333475,98.05829,124.96439
12,33.55,111.15,2021-07-22,20:00:00,22.234653,95.65576,113.0112
13,33.55,110.2,2021-07-22,20:00:00,20.043512,90.57849,96.17674
14,33.55,110.6,2021-07-22,20:00:00,24.070427,95.20543,103.23327
15,33.45,110.65,2021-07-22,20:00:00,24.75592,96.72914,113.24064
16,33.4,110.55,2021-07-22,20:00:00,22.723902,94.76367,116.52348
17,33.55,110.8,2021-07-22,20:00:00,23.740845,97.70958,110.025536
18,33.55,110.85,2021-07-22,20:00:00,23.032307,97.70073,109.37019
19,33.45,110.85,2021-07-22,20:00:00,25.05695,98.186676,112.66463
20,33.4,110.35,2021-07-22,20:00:00,21.219227,93.7055,102.06618
21,33.4,111.15,2021-07-22,20:00:00,24.090788,93.97188,103.6572
22,33.45,110.4,2021-07-22,20:00:00,24.069237,95.510056,90.607155
23,33.4,110.1,2021-07-22,20:00:00,19.19851,91.71719,93.03453
24,33.4,110.85,2021-07-22,20:00:00,24.294325,96.97758,120.29762
25,33.4,110.05,2021-07-22,20:00:00,21.289991,93.4827,109.042046
26,33.5,111.0,2021-07-22,20:00:00,23.813696,97.23272,104.9716
27,33.5,110.2,2021-07-22,20:00:00,21.896847,92.653336,79.273
28,33.55,110.95,2021-07-22,20:00:00,21.805494,96.82893,108.79952
29,33.4,110.9,2021-07-22,20:00:00,23.581928,95.84724,115.58093
30,33.4,110.95,2021-07-22,20:00:00,23.72579,95.40906,113.09293
31,33.45,110.45,2021-07-22,20:00:00,23.93936,95.15422,95.18403
32,33.4,110.15,2021-07-22,20:00:00,19.189377,91.633995,90.14739
33,33.55,111.05,2021-07-22,20:00:00,23.594501,97.49194,110.92487
34,33.4,110.6,2021-07-22,20:00:00,22.434107,94.91445,120.81181
35,33.5,111.05,2021-07-22,20:00:00,23.647861,97.061066,105.93895
36,33.45,110.1,2021-07-22,20:00:00,21.404732,92.63501,92.95365
37,33.5,110.6,2021-07-22,20:00:00,24.584324,95.40494,96.56531
38,33.4,110.45,2021-07-22,20:00:00,20.891006,93.05524,109.7809
39,33.4,110.7,2021-07-22,20:00:00,23.716675,96.57627,127.47667
40,33.45,110.8,2021-07-22,20:00:00,25.682999,98.6602,115.37581
41,33.45,111.05,2021-07-22,20:00:00,24.402773,96.530945,107.16982
