id,lat,lng,date,time,tem,rhu,wnd
0,33.4,110.5,2021-07-26,00:00:00,19.64914,88.6799,197.36967
1,33.5,111.1,2021-07-26,00:00:00,21.162163,87.67393,25.157318
2,33.45,111.0,2021-07-26,00:00:00,23.728989,89.19689,32.171783
3,33.5,110.35,2021-07-26,00:00:00,21.069847,91.34119,219.88947
4,33.4,111.1,2021-07-26,00:00:00,24.222237,88.69304,20.876114
5,33.45,110.7,2021-07-26,00:00:00,23.772188,89.62123,255.305
6,33.55,110.3,2021-07-26,00:00:00,21.36059,87.01094,263.99493
7,33.4,111.05,2021-07-26,00:00:00,23.81946,87.94144,23.55655
8,33.5,110.4,2021-07-26,00:00:00,21.409971,91.903046,209.12563
9,33.45,110.95,2021-07-26,00:00:00,23.039738,88.799225,30.59613
10,33.55,110.15,2021-07-26,00:00:00,19.441061,85.481705,241.30978
11,33.4,110.8,2021-07-26,00:00:00,24.286991,89.66289,249.30658
12,33.55,111.15,2021-07-26,00:00:00,21.743275,88.23889,16.97966
13,33.55,110.2,2021-07-26,00:00:00,18.302254,84.774475,252.18929
14,33.55,110.6,2021-07-26,00:00:00,22.445053,87.88591,297.7436
15,33.45,110.65,2021-07-26,00:00:00,23.18766,89.94107,242.74896
16,33.4,110.55,2021-07-26,00:00:00,21.201286,89.4737,208.35971
17,33.55,110.8,2021-07-26,00:00:00,23.088972,88.908,27.962967
18,33.55,110.85,2021-07-26,00:00:00,22.250217,89.43772,29.988266
19,33.45,110.85,2021-07-26,00:00:00,24.186607,89.50731,8.913376
20,33.4,110.35,2021-07-26,00:00:00,19.202587,90.5029,192.7094
21,33.4,111.15,2021-07-26,00:00:00,23.614496,88.824425,12.211105
22,33.45,110.4,2021-07-26,00:00:00,21.908775,92.20343,198.30434
23,33.4,110.1,2021-07-26,00:00:00,17.881485,83.52338,89.37319
24,33.4,110.85,2021-07-26,00:00:00,23.429626,88.023094,271.4818
25,33.4,110.05,2021-07-26,00:00:00,19.862251,84.141785,36.645645
26,33.5,111.0,2021-07-26,00:00:00,22.929634,90.29533,35.96144
27,33.5,110.2,2021-07-26,00:00:00,19.849926,87.59445,244.37093
28,33.55,110.95,2021-07-26,00:00:00,20.912712,89.43877,29.00676
29,33.4,110.9,2021-07-26,00:00:00,22.864435,86.58459,338.31897
30,33.4,110.95,2021-07-26,00:00:00,23.045887,86.78584,13.226959
31,33.45,110.45,2021-07-26,00:00:00,21.832458,91.45622,202.65932
32,33.4,110.15,2021-07-26,00:00:00,17.683645,85.26039,185.54472
33,33.55,111.05,2021-07-26,00:00:00,22.90876,90.26596,24.35347
34,33.4,110.6,2021-07-26,00:00:00,21.062208,88.80257,222.20367
35,33.5,111.05,2021-07-26,00:00:00,23.030785,89.817215,31.31569
36,33.45,110.1,2021-07-26,00:00:00,19.988136,85.16492,220.91763
37,33.5,110.6,2021-07-26,00:00:00,22.21864,90.50047,249.63016
38,33.4,110.45,2021-07-26,00:00:00,19.128353,88.958664,193.5829
39,33.4,110.7,2021-07-26,00:00:00,22.264484,89.82597,241.3931
40,33.45,110.8,2021-07-26,00:00:00,24.82436,89.685455,314.758
41,33.45,111.05,2021-07-26,00:00:00,23.839645,89.28024,27.962326
42,33.55,110.1,2021-07-26,00:00:00,19.819641,86.119225,232.87256
43,33.5,110.8,2021-07-26,00:00:00,24.051937,88.81442,22.485443
44,33.5,110.7,2021-07-26,00:00:00,23.108791,87.698425,270.08884
45,33.45,110.05,2021-07-26,00:00:00,19.50252,84.165924,186.68436
46,33.5,110.05,2021-07-26,00:00:00,20.549294,85.43753,197.92952
47,33.4,110.4,2021-07-26,00:00:00,18.968805,89.51404,189.36926
48,33.45,110.35,2021-07-26,00:00:00,22.052814,92.57515,204.85107
49,33.5,110.25,2021-07-26,00:00:00,20.739021,88.9922,239.03407
50,33.55,110.75,2021-07-26,00:00:00,23.620598,88.80209,10.381531
51,33.45,110.15,2021-07-26,00:00:00,21.04116,87.50584,223.12001
52,33.45,111.1,2021-07-26,00:00:00,24.113106,89.38352,23.11699
53,33.5,110.75,2021-07-26,00:00:00,24.031088,88.71717,321.49402
54,33.5,111.15,2021-07-26,00:00:00,21.751204,87.670944,15.516052
55,33.55,110.45,2021-07-26,00:00:00,21.912838,88.148,263.94376
56,33.55,110.25,2021-07-26,00:00:00,20.464832,86.199814,256.32568
57,33.5,110.15,2021-07-26,00:00:00,20.348412,86.3367,234.97784
58,33.5,110.9,2021-07-26,00:00:00,23.2248,90.89567,39.292236
59,33.55,110.05,2021-07-26,00:00:00,19.052874,85.7626,214.26616
60,33.55,110.55,2021-07-26,00:00:00,21.604404,87.428925,286.0794
61,33.4,110.3,2021-07-26,00:00:00,18.712069,90.449585,196.36443
62,33.55,110.65,2021-07-26,00:00:00,23.71484,88.369896,319.64594
63,33.5,110.85,2021-07-26,00:00:00,23.81593,90.10876,33.080063
64,33.4,111.0,2021-07-26,00:00:00,23.34151,86.95938,26.363647
65,33.45,110.25,2021-07-26,00:00:00,21.815895,90.96577,218.18614
66,33.45,111.15,2021-07-26,00:00:00,23.564207,89.00968,13.86377
67,33.5,110.1,2021-07-26,00:00:00,20.673391,85.71977,224.20245
68,33.5,110.45,2021-07-26,00:00:00,21.621185,91.38082,214.8159
69,33.55,110.9,2021-07-26,00:00:00,20.949955,89.38408,31.969803
70,33.55,110.4,2021-07-26,00:00:00,22.486414,88.859726,256.38416
71,33.5,110.65,2021-07-26,00:00:00,23.427816,89.47484,258.40775
72,33.75,111.9,2021-07-26,00:00:00,19.02309,93.60014,298.79236
73,33.7,111.6,2021-07-26,00:00:00,16.80899,89.65965,12.552231
74,33.7,111.35,2021-07-26,00:00:00,19.020346,90.5362,13.483749
75,33.75,111.55,2021-07-26,00:00:00,17.894182,90.30176,356.4775
76,33.75,111.5,2021-07-26,00:00:00,17.208557,89.72249,1.0923309
77,33.75,111.6,2021-07-26,00:00:00,19.005753,91.1694,351.55933
78,33.75,111.65,2021-07-26,00:00:00,19.298357,91.29675,339.35303
79,33.7,111.4,2021-07-26,00:00:00,19.62974,90.75311,6.413254
80,33.7,111.45,2021-07-26,00:00:00,18.097492,89.590866,7.496887
81,33.7,111.7,2021-07-26,00:00:00,17.00589,89.2045,3.6969452
82,33.75,111.35,2021-07-26,00:00:00,15.741815,89.07965,23.517227
83,33.7,111.8,2021-07-26,00:00:00,16.56316,89.30039,318.0797
84,33.7,111.55,2021-07-26,00:00:00,17.579538,89.894684,10.554565
85,33.7,111.5,2021-07-26,00:00:00,15.990971,87.9727,8.403854
86,33.7,111.75,2021-07-26,00:00:00,17.221382,89.772064,338.33447
87,33.7,111.25,2021-07-26,00:00:00,18.646067,90.345665,25.028809
88,33.7,111.9,2021-07-26,00:00:00,19.328987,91.92117,314.07376
89,33.75,111.95,2021-07-26,00:00:00,18.49475,93.77777,311.76166
90,33.75,111.4,2021-07-26,00:00:00,15.651478,88.816376,16.104874
91,33.75,111.3,2021-07-26,00:00:00,15.001825,88.58672,30.716278
92,33.75,109.4,2021-07-26,00:00:00,19.027046,88.340256,187.32347
93,33.7,109.75,2021-07-26,00:00:00,17.348694,83.83557,219.85022
94,33.75,109.6,2021-07-26,00:00:00,16.91454,84.86337,217.03899
95,33.75,110.2,2021-07-26,00:00:00,20.998034,88.21361,142.61702
96,33.75,109.35,2021-07-26,00:00:00,17.896252,87.10872,197.39557
97,33.7,110.3,2021-07-26,00:00:00,22.526352,87.080215,67.56818
98,33.75,109.85,2021-07-26,00:00:00,17.28215,85.48317,202.48334
99,33.75,110.15,2021-07-26,00:00:00,21.896732,89.1521,168.56358
100,33.75,109.45,2021-07-26,00:00:00,17.518831,86.91483,187.81494
101,33.7,109.95,2021-07-26,00:00:00,15.715053,84.56268,196.72353
102,33.75,109.9,2021-07-26,00:00:00,16.289833,84.63536,194.80849
103,33.75,110.35,2021-07-26,00:00:00,18.62156,84.80155,99.379326
104,33.7,110.1,2021-07-26,00:00:00,18.744007,87.260666,222.78546
105,33.7,109.55,2021-07-26,00:00:00,18.498934,85.0343,198.75322
106,33.75,109.15,2021-07-26,00:00:00,17.726091,86.06886,316.11053
107,33.7,109.35,2021-07-26,00:00:00,17.357388,84.86158,116.202835
108,33.7,109.15,2021-07-26,00:00:00,19.825792,87.75014,319.7533
109,33.75,110.25,2021-07-26,00:00:00,20.280111,87.33237,118.51987
110,33.75,110.3,2021-07-26,00:00:00,19.754635,86.43306,101.06958
111,33.7,109.65,2021-07-26,00:00:00,19.60198,84.96898,230.00577
112,33.3,111.8,2021-07-26,00:00:00,23.188635,88.2121,4.5659943
113,33.3,111.55,2021-07-26,00:00:00,24.23889,85.75424,328.39923
114,33.25,111.55,2021-07-26,00:00:00,24.290962,86.743286,322.6546
115,33.25,111.3,2021-07-26,00:00:00,22.787148,79.88907,295.82565
116,33.25,111.7,2021-07-26,00:00:00,24.37944,88.48778,322.80737
117,33.25,111.6,2021-07-26,00:00:00,24.335577,87.1894,324.36084
118,33.25,111.65,2021-07-26,00:00:00,24.407206,87.951256,323.6037
119,33.3,111.6,2021-07-26,00:00:00,24.02021,85.76226,332.56482
120,33.25,111.25,2021-07-26,00:00:00,23.578754,81.71745,344.67325
121,33.25,111.5,2021-07-26,00:00:00,23.72987,86.0071,321.01654
122,33.3,111.85,2021-07-26,00:00:00,22.268276,87.890594,13.777924
123,33.3,111.45,2021-07-26,00:00:00,24.658339,85.92395,321.38477
124,33.3,111.65,2021-07-26,00:00:00,23.466171,86.16622,338.14325
125,33.3,111.7,2021-07-26,00:00:00,22.968737,86.563675,344.18988
126,33.3,111.95,2021-07-26,00:00:00,20.910633,86.7966,24.089645
127,33.3,111.9,2021-07-26,00:00:00,22.125134,87.87924,21.381607
128,33.3,111.3,2021-07-26,00:00:00,23.431242,82.422905,332.8366
129,33.25,111.4,2021-07-26,00:00:00,23.553455,83.54416,311.6895
130,33.25,111.8,2021-07-26,00:00:00,24.065609,89.32416,338.6231
