id,lat,lng,date,time,tem,rhu,wnd
0,33.4,110.5,2021-07-25,04:00:00,18.449265,90.39321,186.90488
1,33.5,111.1,2021-07-25,04:00:00,19.65752,93.32095,355.92365
2,33.45,111.0,2021-07-25,04:00:00,21.950302,96.04222,337.04956
3,33.5,110.35,2021-07-25,04:00:00,19.349087,95.115364,218.77122
4,33.4,111.1,2021-07-25,04:00:00,22.271473,96.076935,323.1026
5,33.45,110.7,2021-07-25,04:00:00,21.987434,94.87019,264.31226
6,33.55,110.3,2021-07-25,04:00:00,19.316755,93.99414,261.08832
7,33.4,111.05,2021-07-25,04:00:00,21.787224,96.047485,321.40442
8,33.5,110.4,2021-07-25,04:00:00,19.871748,94.54625,208.35518
9,33.45,110.95,2021-07-25,04:00:00,21.164238,96.05156,329.20428
10,33.55,110.15,2021-07-25,04:00:00,17.947792,90.49582,254.0003
11,33.4,110.8,2021-07-25,04:00:00,22.433062,95.52968,267.84058
12,33.55,111.15,2021-07-25,04:00:00,19.942335,95.19356,354.30908
13,33.55,110.2,2021-07-25,04:00:00,16.636889,89.72638,259.6516
14,33.55,110.6,2021-07-25,04:00:00,20.929707,93.65786,294.39417
15,33.45,110.65,2021-07-25,04:00:00,21.651165,93.66399,247.62808
16,33.4,110.55,2021-07-25,04:00:00,19.997787,91.482155,198.20554
17,33.55,110.8,2021-07-25,04:00:00,21.19488,96.30493,335.48044
18,33.55,110.85,2021-07-25,04:00:00,20.556253,96.03734,337.43713
19,33.45,110.85,2021-07-25,04:00:00,22.12842,97.19002,307.41718
20,33.4,110.35,2021-07-25,04:00:00,17.757294,93.546646,194.32675
21,33.4,111.15,2021-07-25,04:00:00,21.811491,95.291626,316.8282
22,33.45,110.4,2021-07-25,04:00:00,20.29346,94.93182,196.68912
23,33.4,110.1,2021-07-25,04:00:00,16.094454,92.44012,30.892166
24,33.4,110.85,2021-07-25,04:00:00,21.364319,95.568085,284.04385
25,33.4,110.05,2021-07-25,04:00:00,18.120182,94.691574,12.602768
26,33.5,111.0,2021-07-25,04:00:00,21.545013,95.15642,355.60614
27,33.5,110.2,2021-07-25,04:00:00,18.400766,92.29716,251.13235
28,33.55,110.95,2021-07-25,04:00:00,19.385048,95.11119,342.43695
29,33.4,110.9,2021-07-25,04:00:00,20.675728,95.51225,298.5108
30,33.4,110.95,2021-07-25,04:00:00,20.895006,95.73441,309.55576
31,33.45,110.45,2021-07-25,04:00:00,20.4174,93.59561,199.04504
32,33.4,110.15,2021-07-25,04:00:00,16.150549,92.15451,86.71031
33,33.55,111.05,2021-07-25,04:00:00,21.23761,96.39873,351.61285
34,33.4,110.6,2021-07-25,04:00:00,19.874947,91.12866,211.17758
35,33.5,111.05,2021-07-25,04:00:00,21.575806,95.06384,355.77655
36,33.45,110.1,2021-07-25,04:00:00,18.354342,92.92427,311.03296
37,33.5,110.6,2021-07-25,04:00:00,21.075325,92.47977,255.07108
38,33.4,110.45,2021-07-25,04:00:00,17.675728,91.18942,186.39807
39,33.4,110.7,2021-07-25,04:00:00,21.032883,92.55699,240.12227
40,33.45,110.8,2021-07-25,04:00:00,22.717518,97.24905,292.46274
41,33.45,111.05,2021-07-25,04:00:00,22.060755,95.96965,337.49625
42,33.55,110.1,2021-07-25,04:00:00,18.47165,91.009605,246.4419
43,33.5,110.8,2021-07-25,04:00:00,21.819294,97.61682,312.94955
44,33.5,110.7,2021-07-25,04:00:00,20.954918,95.14969,283.8282
45,33.45,110.05,2021-07-25,04:00:00,17.877571,93.416565,1.3033752
46,33.5,110.05,2021-07-25,04:00:00,19.080418,93.06337,232.87906
47,33.4,110.4,2021-07-25,04:00:00,17.311857,92.27214,185.7105
48,33.45,110.35,2021-07-25,04:00:00,20.47151,95.980576,206.08531
49,33.5,110.25,2021-07-25,04:00:00,19.036407,93.94388,241.72968
50,33.55,110.75,2021-07-25,04:00:00,21.68294,96.33748,328.98026
51,33.45,110.15,2021-07-25,04:00:00,19.54234,93.81122,248.43384
52,33.45,111.1,2021-07-25,04:00:00,22.350634,95.89897,337.89243
53,33.5,110.75,2021-07-25,04:00:00,21.832325,96.841324,299.1469
54,33.5,111.15,2021-07-25,04:00:00,20.161968,93.65696,349.39435
55,33.55,110.45,2021-07-25,04:00:00,20.34206,93.797775,250.0444
56,33.55,110.25,2021-07-25,04:00:00,18.56851,92.276886,260.23895
57,33.5,110.15,2021-07-25,04:00:00,18.901756,92.080925,251.27554
58,33.5,110.9,2021-07-25,04:00:00,21.581951,96.948074,341.14236
59,33.55,110.05,2021-07-25,04:00:00,17.689857,91.64049,226.5664
60,33.55,110.55,2021-07-25,04:00:00,20.14439,92.91646,278.87268
61,33.4,110.3,2021-07-25,04:00:00,17.509956,93.736824,203.5905
62,33.55,110.65,2021-07-25,04:00:00,21.948927,95.188614,308.45312
63,33.5,110.85,2021-07-25,04:00:00,21.85148,97.64757,327.4262
64,33.4,111.0,2021-07-25,04:00:00,21.248081,95.78871,319.58365
65,33.45,110.25,2021-07-25,04:00:00,20.34925,95.39378,223.34277
66,33.45,111.15,2021-07-25,04:00:00,21.842855,95.24658,332.04092
67,33.5,110.1,2021-07-25,04:00:00,19.244709,92.121,251.52481
68,33.5,110.45,2021-07-25,04:00:00,20.273678,93.41848,214.06892
69,33.55,110.9,2021-07-25,04:00:00,19.472425,95.08136,339.05396
70,33.55,110.4,2021-07-25,04:00:00,20.743015,95.0019,244.04266
71,33.5,110.65,2021-07-25,04:00:00,21.716532,94.29877,269.94608
72,33.75,111.9,2021-07-25,04:00:00,18.14276,95.612625,341.97208
73,33.7,111.6,2021-07-25,04:00:00,15.892642,91.85901,27.153397
74,33.7,111.35,2021-07-25,04:00:00,18.09687,93.74411,3.7019958
75,33.75,111.55,2021-07-25,04:00:00,17.119106,92.072205,15.360397
76,33.75,111.5,2021-07-25,04:00:00,16.541382,91.41739,14.655304
77,33.75,111.6,2021-07-25,04:00:00,18.114271,93.014465,15.982483
78,33.75,111.65,2021-07-25,04:00:00,18.468588,93.07361,5.4861298
79,33.7,111.4,2021-07-25,04:00:00,18.740448,93.75757,3.2141266
80,33.7,111.45,2021-07-25,04:00:00,17.229588,92.46443,10.822037
81,33.7,111.7,2021-07-25,04:00:00,15.939776,91.06178,15.8424835
82,33.75,111.35,2021-07-25,04:00:00,14.944623,91.36959,16.354294
83,33.7,111.8,2021-07-25,04:00:00,15.80024,91.06881,342.87085
84,33.7,111.55,2021-07-25,04:00:00,16.70395,92.33851,22.87732
85,33.7,111.5,2021-07-25,04:00:00,15.152693,90.71286,17.64273
86,33.7,111.75,2021-07-25,04:00:00,16.270985,91.450455,359.96454
87,33.7,111.25,2021-07-25,04:00:00,17.439022,94.883484,5.4268036
88,33.7,111.9,2021-07-25,04:00:00,18.389986,94.37822,330.48343
89,33.75,111.95,2021-07-25,04:00:00,17.421322,96.60319,0.051467896
90,33.75,111.4,2021-07-25,04:00:00,14.950358,90.6246,12.371841
91,33.75,111.3,2021-07-25,04:00:00,14.10187,91.38181,19.679611
92,33.75,109.4,2021-07-25,04:00:00,17.438148,97.285965,185.60483
93,33.7,109.75,2021-07-25,04:00:00,16.16874,92.15892,191.14825
94,33.75,109.6,2021-07-25,04:00:00,15.470504,93.51579,160.81456
95,33.75,110.2,2021-07-25,04:00:00,19.254978,94.41775,140.31294
96,33.75,109.35,2021-07-25,04:00:00,16.147854,96.52188,205.84065
97,33.7,110.3,2021-07-25,04:00:00,20.698341,94.01259,15.664642
98,33.75,109.85,2021-07-25,04:00:00,15.934422,92.69353,208.82422
99,33.75,110.15,2021-07-25,04:00:00,20.185017,94.82318,200.14656
100,33.75,109.45,2021-07-25,04:00:00,15.937534,95.873474,173.39397
101,33.7,109.95,2021-07-25,04:00:00,14.275919,89.95508,200.98547
102,33.75,109.9,2021-07-25,04:00:00,14.811192,91.19699,204.23392
103,33.75,110.35,2021-07-25,04:00:00,16.957706,91.88094,68.64911
104,33.7,110.1,2021-07-25,04:00:00,17.180779,90.80869,220.86766
105,33.7,109.55,2021-07-25,04:00:00,16.650684,94.946945,125.59249
106,33.75,109.15,2021-07-25,04:00:00,15.240612,95.9189,338.74753
107,33.7,109.35,2021-07-25,04:00:00,15.144548,96.53576,50.11046
108,33.7,109.15,2021-07-25,04:00:00,17.272823,98.45137,339.43085
109,33.75,110.25,2021-07-25,04:00:00,18.56406,93.978134,80.08076
110,33.75,110.3,2021-07-25,04:00:00,18.043476,93.280945,67.21444
111,33.7,109.65,2021-07-25,04:00:00,18.053558,94.44017,137.13945
112,33.3,111.8,2021-07-25,04:00:00,20.62119,96.18648,5.6040497
113,33.3,111.55,2021-07-25,04:00:00,21.834028,93.256516,332.74182
114,33.25,111.55,2021-07-25,04:00:00,21.871082,94.801125,331.68372
115,33.25,111.3,2021-07-25,04:00:00,20.347488,93.52853,304.48526
116,33.25,111.7,2021-07-25,04:00:00,21.693073,95.50132,332.07092
117,33.25,111.6,2021-07-25,04:00:00,21.823097,94.525375,337.34363
118,33.25,111.65,2021-07-25,04:00:00,21.808758,95.0809,334.7761
119,33.3,111.6,2021-07-25,04:00:00,21.514551,92.743576,341.386
120,33.25,111.25,2021-07-25,04:00:00,21.04439,94.88623,315.04724
121,33.25,111.5,2021-07-25,04:00:00,21.392727,94.84047,325.89594
122,33.3,111.85,2021-07-25,04:00:00,19.944292,95.932755,14.718872
123,33.3,111.45,2021-07-25,04:00:00,22.489538,94.04802,309.63477
124,33.3,111.65,2021-07-25,04:00:00,20.85944,93.02814,345.1322
125,33.3,111.7,2021-07-25,04:00:00,20.270329,93.386406,348.9071
126,33.3,111.95,2021-07-25,04:00:00,18.976692,94.38707,25.67363
127,33.3,111.9,2021-07-25,04:00:00,20.02264,95.91487,21.703415
128,33.3,111.3,2021-07-25,04:00:00,21.29738,93.39831,288.31763
129,33.25,111.4,2021-07-25,04:00:00,21.316622,94.00758,303.84076
130,33.25,111.8,2021-07-25,04:00:00,21.45314,97.33167,343.4737
131,33.25,111.75,2021-07-25,04:00:00,21.767752,96.42356,338.0462
132,33.25,109.8,2021-07-25,04:00:00,17.60711,88.59807,78.44604
133,33.8,111.75,2021-07-25,04:00:00,18.538815,93.67873,297.01282
134,33.8,109.95,2021-07-25,04:00:00,17.878954,92.93927,213.01166
135,33.35,110.55,2021-07-25,04:00:00,19.238628,89.68462,172.26932
136,33.2,111.2,2021-07-25,04:00:00,21.327019,96.77396,340.3256
