id,lat,lng,date,time,tem,rhu,wnd
73,33.7,111.6,2021-07-23,04:00:00,16.402388,91.44586,52.96383
74,33.7,111.35,2021-07-23,04:00:00,18.816029,94.0202,102.145584
75,33.75,111.55,2021-07-23,04:00:00,17.532066,92.59463,64.16097
76,33.75,111.5,2021-07-23,04:00:00,16.919525,92.020386,72.71967
77,33.75,111.6,2021-07-23,04:00:00,18.53865,93.507675,55.661537
78,33.75,111.65,2021-07-23,04:00:00,18.899397,93.84898,59.134453
79,33.7,111.4,2021-07-23,04:00:00,19.268517,94.240074,94.91261
80,33.7,111.45,2021-07-23,04:00:00,17.644934,92.8014,81.9736
81,33.7,111.7,2021-07-23,04:00:00,16.79356,91.414635,63.974503
82,33.75,111.35,2021-07-23,04:00:00,15.580317,91.66092,103.57329
83,33.7,111.8,2021-07-23,04:00:00,16.618467,91.49076,88.12573
84,33.7,111.55,2021-07-23,04:00:00,17.122505,92.19736,58.92861
85,33.7,111.5,2021-07-23,04:00:00,15.466989,90.93282,66.94121
86,33.7,111.75,2021-07-23,04:00:00,17.187943,91.67676,76.5742
87,33.7,111.25,2021-07-23,04:00:00,18.561367,94.46384,114.90543
88,33.7,111.9,2021-07-23,04:00:00,19.300129,95.02228,109.32104
89,33.75,111.95,2021-07-23,04:00:00,18.396917,96.98695,110.81833
90,33.75,111.4,2021-07-23,04:00:00,15.4376545,91.20311,96.33978
91,33.75,111.3,2021-07-23,04:00:00,14.887945,91.433075,111.142555
92,33.75,109.4,2021-07-23,04:00:00,19.368942,96.608536,129.35416
93,33.7,109.75,2021-07-23,04:00:00,17.877409,92.775215,140.18784
94,33.75,109.6,2021-07-23,04:00:00,17.407454,93.1893,134.40308
95,33.75,110.2,2021-07-23,04:00:00,21.194344,92.88685,129.73384
96,33.75,109.35,2021-07-23,04:00:00,18.218822,95.78986,131.6333
97,33.7,110.3,2021-07-23,04:00:00,22.353521,93.74643,120.6559
98,33.75,109.85,2021-07-23,04:00:00,18.045227,92.59726,133.98459
99,33.75,110.15,2021-07-23,04:00:00,22.323261,93.617805,128.86552
100,33.75,109.45,2021-07-23,04:00:00,17.874586,95.28329,129.60037
101,33.7,109.95,2021-07-23,04:00:00,16.206573,90.32121,131.89285
102,33.75,109.9,2021-07-23,04:00:00,16.992085,90.899254,130.77026
103,33.75,110.35,2021-07-23,04:00:00,18.166157,91.32869,129.69647
104,33.7,110.1,2021-07-23,04:00:00,19.551966,91.03804,125.4548
